"time","slipAngleFrontWheel","slipAngleRearLeftWheel","slipAngleRearRightWheel","forceFrontWheel[1,2]","forceRearLeftWheel[1,2]","forceRearRightWheel[1,2]"
47.6,-0.007082079794950414,-0.009249506209012473,-0.007841279963374208,-129.9544974118154,-253.943762768827,-215.6284779870632
47.7,-0.006691004536040851,-0.008940608825205856,-0.007623407609194802,-122.8233188213738,-245.5570588680108,-209.6851384967781
47.8,-0.006296052822585684,-0.008623811095996217,-0.007396945522910263,-115.613686108056,-236.9458943463185,-203.503177073797
47.9,-0.005897875005512716,-0.008299709105827448,-0.007162119169714897,-108.3377316374779,-228.126146250506,-197.0884159534625
48,-0.005496512583240735,-0.007968478346920677,-0.006918799344801634,-100.9965063035174,-219.1022702435577,-190.436959320531
48.1,-0.0050924325909033,-0.007630601522200183,-0.006667129484670327,-93.59887528887303,-209.8871846078077,-183.5523926993455
48.2,-0.004685768211130662,-0.007286392750117159,-0.006407113808855342,-86.14765714496129,-200.4893765951368,-176.4345767452826
48.3,-0.004276816728538104,-0.006936337441095447,-0.006138918474520536,-78.64868408680871,-190.9219984581881,-169.0877610000094
48.4,-0.003865768456055468,-0.006580788476602295,-0.005862603378858832,-71.10586705499392,-181.194706803591,-161.5133457664579
48.5,-0.003452890089075016,-0.006220230086129222,-0.005578356840110349,-63.52454392889751,-171.3208289276855,-153.7162819919398
48.6,-0.003038383579015215,-0.005855044995234756,-0.005286289363587445,-55.90888842162204,-161.3109932823359,-145.6994247244917
48.7,-0.002622375686606763,-0.00548558275722208,-0.004986493167284267,-48.26171530087605,-151.1750037924104,-137.4651746450572
48.8,-0.002205037186437571,-0.005112297455303593,-0.00467916807389562,-40.5866627111606,-140.9255976964894,-129.0189268275196
48.9,-0.001786560204749807,-0.004735587834259002,-0.004364477977598229,-32.88777786703376,-130.5740589561809,-120.3651338511595
49,-0.001367029969328998,-0.00435584965640781,-0.004042597640683942,-25.16715755387621,-120.131677609859,-111.5086154886589
49.1,-0.0009466499351381869,-0.00397349396620062,-0.003713730705869665,-17.4290811095857,-109.61018907544,-102.4550136995742
49.2,-0.0005255108879453362,-0.0035889534267911,-0.003378115984842201,-9.675767104224757,-99.02201669865497,-93.21101858747249
49.3,-0.0001037689293572129,-0.003202544145782036,-0.003035897824452098,-1.910641381891279,-88.37637764923477,-83.78075003215359
49.4,0.0003185317102887614,-0.002814741435413287,-0.00268738600516832,5.864922557350377,-77.68698198425609,-74.1729775998586
49.5,0.0007410775319565019,-0.002425982415567083,-0.002332871390165972,13.64458805946647,-66.96643748446878,-64.3959576955576
49.6,0.001163986318161004,-0.002036585017687274,-0.001972546535526056,21.42996062861095,-56.22418360156581,-54.45534978264407
49.7,0.001586871553965994,-0.001647034712334158,-0.001606782083600356,29.21335559627781,-45.47424068292429,-44.36174304489486
49.8,0.002009866628614275,-0.001257454370889767,-0.001235611282954643,36.99666277999451,-34.72067052171393,-34.11649106385238
49.9,0.002432630016541792,-0.0008685389566528971,-0.0008596432297289927,44.77303323188542,-23.98332349944854,-23.73688607740342
50,0.002855052283092751,-0.0004805996180732157,-0.0004791302677013405,52.53989499728569,-13.2714615454963,-13.23042923018544
50,0.002855052283092751,-0.0004805996180732157,-0.0004791302677013405,52.53989499728569,-13.2714615454963,-13.23042923018544
