"time","slipAngleFrontWheel","slipAngleRearLeftWheel","slipAngleRearRightWheel","forceFrontWheel[1,2]","forceRearLeftWheel[1,2]","forceRearRightWheel[1,2]"
47.7,-0.0222130663518286,-0.02571420693938502,-0.02185916807601859,-395.3159324815903,-678.2905318422946,-584.0789816862462
47.8,-0.0210478136379602,-0.02469068846578153,-0.02110825527597154,-375.9026854517376,-653.6768687412971,-565.2888080796353
47.9,-0.01989066751915666,-0.02366350452067998,-0.02034798096421422,-356.4126543702436,-628.6827910684195,-546.1282232640027
48,-0.01874118025881698,-0.0226330839638141,-0.01957806225523614,-336.8540860085619,-603.3279862854521,-526.5899429505508
48.1,-0.01759872655876367,-0.02159961445996413,-0.01879803406748841,-317.2314244721201,-577.6269217373032,-506.6622248449718
48.2,-0.01646280257538189,-0.02056356402802139,-0.0180077031048908,-297.5503580501954,-551.6014799688762,-486.3403118704185
48.3,-0.01533290222509927,-0.01952530624462993,-0.01720682404864442,-277.8158405215906,-525.2718149604113,-465.618351464404
48.4,-0.01420849731194713,-0.01848519706905711,-0.01639516535360643,-258.0317860465185,-498.6581297933471,-444.4910707591274
48.5,-0.01308896625197087,-0.01744339670721703,-0.01557234939741194,-238.1998697560409,-471.7760591498899,-422.9496633001767
48.6,-0.01197396977778896,-0.01640069251137313,-0.01473858737534335,-218.3261776800239,-444.6577489471171,-401.0009715181516
48.7,-0.01086288347813825,-0.0153569301797923,-0.01389327835196256,-198.4113047513872,-417.3113905557542,-378.6309376030712
48.8,-0.009755246758671619,-0.0143127606840327,-0.01303657037515476,-178.4583137643529,-389.7663946011031,-355.8455837921186
48.9,-0.008650597144378538,-0.01326837493334822,-0.01216822653714598,-158.4698802584282,-362.0404528248022,-332.6412231963731
49,-0.007548357823653318,-0.01222405471022393,-0.01128811712748967,-138.4462793165866,-334.1538236718829,-309.0174476068824
49.1,-0.006448083251636405,-0.01118019195673427,-0.01039624297675321,-118.3898651583813,-306.1298320863199,-284.977810026492
49.2,-0.005349446260321194,-0.01013725668873747,-0.009492707374064321,-98.30497711566485,-277.9942265468831,-260.5293138274729
49.3,-0.004252107843343497,-0.009095641434883599,-0.0085775733286749,-78.19554754947332,-249.7707355383957,-235.6784120575742
49.4,-0.003155629278289356,-0.008055660459851396,-0.007650857771802741,-58.06353279221601,-221.4809707526961,-210.4308737033101
49.5,-0.002059723616931687,-0.007017724035635257,-0.006712696845298919,-37.91362208385204,-193.1493823754163,-184.7965235950934
49.6,-0.000964055354866286,-0.005982314734440584,-0.005763326627426164,-17.74951240403404,-164.8022537409017,-158.7884778679776
49.7,0.0001315691178080435,-0.004949913180015884,-0.004803014485198365,2.422511884046978,-136.4658246057541,-132.421456806919
49.8,0.001227299047768503,-0.003921059224403996,-0.003832117893439736,22.59535791813037,-108.1678788341324,-105.7133731935009
49.9,0.002323249353247391,-0.002896250972419026,-0.002850987679139136,42.76129453469883,-79.93491716441009,-78.68267657337167
50,0.00341952338797298,-0.001876037061087028,-0.001860058302532953,62.91236135027749,-51.79463557243756,-51.35082568725507
50,0.00341952338797298,-0.001876037061087028,-0.001860058302532953,62.91236135027749,-51.79463557243756,-51.35082568725507
